Learning Rate, Gamma, Reward 
0.1, 0.49999999999999994, -177.0
0.1, 0.49999999999999994, -38.0
0.1, 0.49999999999999994, -87.0
0.1, 0.49999999999999994, -15.0
0.1, 0.49999999999999994, -79.0
0.1, 0.49999999999999994, -47.0
0.1, 0.49999999999999994, -94.0
0.1, 0.49999999999999994, -5.0
0.1, 0.49999999999999994, 7.0
0.1, 0.49999999999999994, -168.0
0.1, 0.49999999999999994, 5.0
0.1, 0.49999999999999994, -117.0
0.1, 0.49999999999999994, -21.0
0.1, 0.49999999999999994, 29.0
0.1, 0.49999999999999994, -109.0
0.1, 0.49999999999999994, -60.0
0.1, 0.49999999999999994, -218.0
0.1, 0.49999999999999994, -111.0
0.1, 0.49999999999999994, 22.0
0.1, 0.49999999999999994, -13.0
0.1, 0.49999999999999994, 2.0
0.1, 0.49999999999999994, -47.0
0.1, 0.49999999999999994, -31.0
0.1, 0.49999999999999994, 4.0
0.1, 0.49999999999999994, 5.0
0.1, 0.49999999999999994, -27.0
0.1, 0.49999999999999994, -77.0
0.1, 0.49999999999999994, -8.0
0.1, 0.49999999999999994, 14.0
0.1, 0.49999999999999994, -19.0
0.1, 0.49999999999999994, -46.0
0.1, 0.49999999999999994, 25.0
0.1, 0.49999999999999994, -50.0
0.1, 0.49999999999999994, -40.0
0.1, 0.49999999999999994, -41.0
0.1, 0.49999999999999994, 13.0
0.1, 0.49999999999999994, -11.0
0.1, 0.49999999999999994, -576.0
0.1, 0.49999999999999994, 28.0
0.1, 0.49999999999999994, -30.0
0.1, 0.49999999999999994, -5.0
0.1, 0.5499999999999999, -561.0
0.1, 0.5499999999999999, -1220.0
0.1, 0.5499999999999999, -256.0
0.1, 0.5499999999999999, -1451.0
0.1, 0.5499999999999999, -947.0
0.1, 0.5499999999999999, -363.0
0.1, 0.5499999999999999, -232.0
0.1, 0.5499999999999999, -423.0
0.1, 0.5499999999999999, -396.0
0.1, 0.5499999999999999, -104.0
0.1, 0.5499999999999999, -395.0
0.1, 0.5499999999999999, -114.0
0.1, 0.5499999999999999, -360.0
0.1, 0.5499999999999999, -176.0
0.1, 0.5499999999999999, -494.0
0.1, 0.5499999999999999, -167.0
0.1, 0.5499999999999999, -47.0
0.1, 0.5499999999999999, -262.0
0.1, 0.5499999999999999, -523.0
0.1, 0.5499999999999999, 7.0
0.1, 0.5499999999999999, -521.0
0.1, 0.5499999999999999, -529.0
0.1, 0.5499999999999999, -517.0
0.1, 0.5499999999999999, -211.0
0.1, 0.5499999999999999, -170.0
0.1, 0.5499999999999999, -204.0
0.1, 0.5499999999999999, -93.0
0.1, 0.5499999999999999, -614.0
0.1, 0.5499999999999999, -54.0
0.1, 0.5499999999999999, -44.0
0.1, 0.5499999999999999, -88.0
0.1, 0.5499999999999999, -296.0
0.1, 0.5499999999999999, -534.0
0.1, 0.5499999999999999, -70.0
0.1, 0.5499999999999999, -79.0
0.1, 0.5499999999999999, -147.0
0.1, 0.5499999999999999, -95.0
0.1, 0.5499999999999999, -59.0
0.1, 0.5499999999999999, -25.0
0.1, 0.5499999999999999, -95.0
0.1, 0.5499999999999999, -158.0
0.1, 0.5499999999999999, -24.0
0.1, 0.5499999999999999, -26.0
0.1, 0.5499999999999999, -363.0
0.1, 0.5499999999999999, -330.0
0.1, 0.5499999999999999, 29.0
0.1, 0.5499999999999999, -111.0
0.1, 0.5499999999999999, -210.0
0.1, 0.5499999999999999, -246.0
0.1, 0.5499999999999999, -125.0
0.1, 0.5499999999999999, -49.0
0.1, 0.5499999999999999, -386.0
0.1, 0.5499999999999999, -109.0
0.1, 0.5499999999999999, -4.0
0.1, 0.5499999999999999, -55.0
0.1, 0.5499999999999999, -20.0
0.1, 0.5499999999999999, 9.0
0.1, 0.5499999999999999, -49.0
0.1, 0.5499999999999999, -354.0
0.1, 0.5499999999999999, -28.0
0.1, 0.5499999999999999, -37.0
0.1, 0.5499999999999999, -156.0
0.1, 0.5499999999999999, -56.0
0.1, 0.5499999999999999, -47.0
0.1, 0.5499999999999999, 17.0
0.1, 0.5499999999999999, -103.0
0.1, 0.5499999999999999, -25.0
0.1, 0.5499999999999999, -110.0
0.1, 0.5499999999999999, -136.0
0.1, 0.5499999999999999, -32.0
0.1, 0.5499999999999999, -9.0
0.1, 0.5499999999999999, -30.0
0.1, 0.5499999999999999, -39.0
0.1, 0.5499999999999999, -34.0
0.1, 0.5499999999999999, -14.0
0.1, 0.5499999999999999, -34.0
0.1, 0.5499999999999999, -92.0
0.1, 0.5499999999999999, -21.0
0.1, 0.5499999999999999, -24.0
0.1, 0.5499999999999999, -168.0
0.1, 0.5499999999999999, -18.0
0.1, 0.5499999999999999, -42.0
0.1, 0.5499999999999999, -12.0
0.1, 0.5499999999999999, -251.0
0.1, 0.5499999999999999, -88.0
0.1, 0.5499999999999999, -22.0
0.1, 0.5499999999999999, -4.0
0.1, 0.5499999999999999, 8.0
0.1, 0.5499999999999999, -165.0
0.1, 0.5499999999999999, 20.0
0.1, 0.5499999999999999, -77.0
0.1, 0.5499999999999999, -49.0
0.1, 0.5499999999999999, -17.0
0.1, 0.5499999999999999, -19.0
0.1, 0.5499999999999999, -321.0
0.1, 0.5499999999999999, -22.0
0.1, 0.5499999999999999, 18.0
0.1, 0.5499999999999999, -25.0
0.1, 0.5499999999999999, -4.0
0.1, 0.5499999999999999, 40.0
0.1, 0.6, -115.0
0.1, 0.6, -798.0
0.1, 0.6, -299.0
0.1, 0.6, -760.0
0.1, 0.6, -1153.0
0.1, 0.6, -1596.0
0.1, 0.6, -341.0
0.1, 0.6, -551.0
0.1, 0.6, -376.0
0.1, 0.6, -1024.0
0.1, 0.6, -744.0
0.1, 0.6, -374.0
0.1, 0.6, -84.0
0.1, 0.6, -264.0
0.1, 0.6, -690.0
0.1, 0.6, -540.0
0.1, 0.6, -127.0
0.1, 0.6, -195.0
0.1, 0.6, -636.0
0.1, 0.6, -258.0
0.1, 0.6, -87.0
0.1, 0.6, -376.0
0.1, 0.6, -1300.0
0.1, 0.6, -97.0
0.1, 0.6, 5.0
0.1, 0.6, -126.0
0.1, 0.6, -67.0
0.1, 0.6, -347.0
0.1, 0.6, -161.0
0.1, 0.6, -425.0
0.1, 0.6, -446.0
0.1, 0.6, -247.0
0.1, 0.6, -74.0
0.1, 0.6, -119.0
0.1, 0.6, -117.0
0.1, 0.6, -411.0
0.1, 0.6, -491.0
0.1, 0.6, -144.0
0.1, 0.6, -170.0
0.1, 0.6, -105.0
0.1, 0.6, -136.0
0.1, 0.6, -231.0
0.1, 0.6, -72.0
0.1, 0.6, -85.0
0.1, 0.6, -67.0
0.1, 0.6, 24.0
0.1, 0.6, -99.0
0.1, 0.6, -36.0
0.1, 0.6, -179.0
0.1, 0.6, -30.0
0.1, 0.6, -147.0
0.1, 0.6, -224.0
0.1, 0.6, -13.0
0.1, 0.6, -70.0
0.1, 0.6, -82.0
0.1, 0.6, -122.0
0.1, 0.6, -58.0
0.1, 0.6, 8.0
0.1, 0.6, -39.0
0.1, 0.6, -52.0
0.1, 0.6, -79.0
0.1, 0.6, -82.0
0.1, 0.6, 30.0
0.1, 0.6, -15.0
0.1, 0.6, 4.0
0.1, 0.6, -82.0
0.1, 0.6, -798.0
0.1, 0.6, 17.0
0.1, 0.6, -367.0
0.1, 0.6, -382.0
0.1, 0.6, -91.0
0.1, 0.6, -114.0
0.1, 0.6, -51.0
0.1, 0.6, -73.0
0.1, 0.6, 41.0
0.1, 0.6, -62.0
0.1, 0.6, 19.0
0.1, 0.6, -87.0
0.1, 0.6, -9.0
0.1, 0.6, -99.0
0.1, 0.6, -96.0
0.1, 0.6, -39.0
0.1, 0.6, 13.0
0.1, 0.6, -86.0
0.1, 0.6, -12.0
0.1, 0.6, -13.0
0.1, 0.6, 29.0
0.1, 0.6, -13.0
0.1, 0.6, -46.0
0.1, 0.6, -88.0
0.1, 0.6, -86.0
0.1, 0.6, -558.0
0.1, 0.6, -27.0
0.1, 0.6, -164.0
0.1, 0.6, -49.0
0.1, 0.6, 25.0
0.1, 0.6, 21.0
0.1, 0.6, 12.0
0.1, 0.6, -37.0
0.1, 0.6, -252.0
0.1, 0.65, -869.0
0.1, 0.65, -474.0
0.1, 0.65, -948.0
0.1, 0.65, -1494.0
0.1, 0.65, -523.0
0.1, 0.65, -299.0
0.1, 0.65, -775.0
0.1, 0.65, -1005.0
0.1, 0.65, -777.0
0.1, 0.65, -114.0
0.1, 0.65, -301.0
0.1, 0.65, -413.0
0.1, 0.65, -980.0
0.1, 0.65, -241.0
0.1, 0.65, -145.0
0.1, 0.65, -238.0
0.1, 0.65, -123.0
0.1, 0.65, -22.0
0.1, 0.65, -490.0
0.1, 0.65, -157.0
0.1, 0.65, -95.0
0.1, 0.65, -744.0
0.1, 0.65, 16.0
0.1, 0.65, -153.0
0.1, 0.65, -349.0
0.1, 0.65, -264.0
0.1, 0.65, -161.0
0.1, 0.65, -285.0
0.1, 0.65, -366.0
0.1, 0.65, -323.0
0.1, 0.65, -199.0
0.1, 0.65, -53.0
0.1, 0.65, 4.0
0.1, 0.65, -280.0
0.1, 0.65, -145.0
0.1, 0.65, -380.0
0.1, 0.65, -34.0
0.1, 0.65, -73.0
0.1, 0.65, -264.0
0.1, 0.65, -447.0
0.1, 0.65, 2.0
0.1, 0.65, -34.0
0.1, 0.65, -602.0
0.1, 0.65, -13.0
0.1, 0.65, -174.0
0.1, 0.65, -32.0
0.1, 0.65, -6.0
0.1, 0.65, -277.0
0.1, 0.65, -48.0
0.1, 0.65, -47.0
0.1, 0.65, 18.0
0.1, 0.65, -30.0
0.1, 0.65, -33.0
0.1, 0.65, -149.0
0.1, 0.65, -42.0
0.1, 0.65, -718.0
0.1, 0.65, -83.0
0.1, 0.65, 10.0
0.1, 0.65, -77.0
0.1, 0.65, 27.0
0.1, 0.65, -57.0
0.1, 0.65, 0.0
0.1, 0.65, -7.0
0.1, 0.65, -160.0
0.1, 0.65, 12.0
0.1, 0.65, 22.0
0.1, 0.65, -68.0
0.1, 0.65, 19.0
0.1, 0.65, -13.0
0.1, 0.65, 7.0
0.1, 0.65, -7.0
0.1, 0.65, -51.0
0.1, 0.65, 5.0
0.1, 0.65, -118.0
0.1, 0.65, 1.0
0.1, 0.65, -40.0
0.1, 0.65, -320.0
0.1, 0.65, -4.0
0.1, 0.65, 22.0
0.1, 0.65, -80.0
0.1, 0.65, -13.0
0.1, 0.65, 12.0
0.1, 0.65, -245.0
0.1, 0.65, -63.0
0.1, 0.65, 32.0
0.1, 0.65, -9.0
0.1, 0.65, -371.0
0.1, 0.65, 11.0
0.1, 0.65, 14.0
0.1, 0.65, -215.0
0.1, 0.65, -107.0
0.1, 0.65, 54.0
0.1, 0.65, -18.0
0.1, 0.65, -28.0
0.1, 0.65, 14.0
0.1, 0.65, 8.0
0.1, 0.65, -132.0
0.1, 0.65, 18.0
0.1, 0.65, -53.0
0.1, 0.65, -554.0
0.1, 0.7000000000000001, -794.0
0.1, 0.7000000000000001, -326.0
0.1, 0.7000000000000001, -173.0
0.1, 0.7000000000000001, -471.0
0.1, 0.7000000000000001, -1233.0
0.1, 0.7000000000000001, -233.0
0.1, 0.7000000000000001, -417.0
0.1, 0.7000000000000001, -313.0
0.1, 0.7000000000000001, -1510.0
0.1, 0.7000000000000001, -152.0
0.1, 0.7000000000000001, -125.0
0.1, 0.7000000000000001, -175.0
0.1, 0.7000000000000001, -277.0
0.1, 0.7000000000000001, -312.0
0.1, 0.7000000000000001, -85.0
0.1, 0.7000000000000001, -1319.0
0.1, 0.7000000000000001, -403.0
0.1, 0.7000000000000001, -245.0
0.1, 0.7000000000000001, -182.0
0.1, 0.7000000000000001, -114.0
0.1, 0.7000000000000001, -533.0
0.1, 0.7000000000000001, -87.0
0.1, 0.7000000000000001, -105.0
0.1, 0.7000000000000001, -131.0
0.1, 0.7000000000000001, -307.0
0.1, 0.7000000000000001, -77.0
0.1, 0.7000000000000001, -188.0
0.1, 0.7000000000000001, -140.0
0.1, 0.7000000000000001, -52.0
0.1, 0.7000000000000001, -1414.0
0.1, 0.7000000000000001, -17.0
0.1, 0.7000000000000001, -115.0
0.1, 0.7000000000000001, -125.0
0.1, 0.7000000000000001, -38.0
0.1, 0.7000000000000001, -31.0
0.1, 0.7000000000000001, -41.0
0.1, 0.7000000000000001, -628.0
0.1, 0.7000000000000001, -189.0
0.1, 0.7000000000000001, 6.0
0.1, 0.7000000000000001, -64.0
0.1, 0.7000000000000001, -697.0
0.1, 0.7000000000000001, -45.0
0.1, 0.7000000000000001, -39.0
0.1, 0.7000000000000001, -26.0
0.1, 0.7000000000000001, -143.0
0.1, 0.7000000000000001, 23.0
0.1, 0.7000000000000001, 22.0
0.1, 0.7000000000000001, -102.0
0.1, 0.7000000000000001, -172.0
0.1, 0.7000000000000001, -3.0
0.1, 0.7000000000000001, -7.0
0.1, 0.7000000000000001, -54.0
0.1, 0.7000000000000001, -91.0
0.1, 0.7000000000000001, -341.0
0.1, 0.7000000000000001, 12.0
0.1, 0.7000000000000001, -17.0
0.1, 0.7000000000000001, -154.0
0.1, 0.7000000000000001, -392.0
0.1, 0.7000000000000001, 5.0
0.1, 0.7000000000000001, 6.0
0.1, 0.7000000000000001, -658.0
0.1, 0.7000000000000001, 6.0
0.1, 0.7000000000000001, -16.0
0.1, 0.7000000000000001, -36.0
0.1, 0.7000000000000001, -44.0
0.1, 0.7000000000000001, -68.0
0.1, 0.7000000000000001, -62.0
0.1, 0.7000000000000001, -47.0
0.1, 0.7000000000000001, -35.0
0.1, 0.7000000000000001, -28.0
0.1, 0.7000000000000001, -515.0
0.1, 0.7000000000000001, -55.0
0.1, 0.7000000000000001, 37.0
0.1, 0.7000000000000001, -39.0
0.1, 0.7000000000000001, -9.0
0.1, 0.7000000000000001, -44.0
0.1, 0.7000000000000001, 15.0
0.1, 0.7000000000000001, 31.0
0.1, 0.7000000000000001, -45.0
0.1, 0.7000000000000001, 22.0
0.1, 0.7000000000000001, 11.0
0.1, 0.7000000000000001, -41.0
0.1, 0.7000000000000001, 38.0
0.1, 0.7000000000000001, 44.0
0.1, 0.7000000000000001, -75.0
0.1, 0.7000000000000001, -118.0
0.1, 0.7000000000000001, -20.0
0.1, 0.7000000000000001, -151.0
0.1, 0.7000000000000001, -66.0
0.1, 0.7000000000000001, -128.0
0.1, 0.7000000000000001, -8.0
0.1, 0.7000000000000001, 2.0
0.1, 0.7000000000000001, -17.0
0.1, 0.7000000000000001, -45.0
0.1, 0.7000000000000001, 27.0
0.1, 0.7000000000000001, -61.0
0.1, 0.7000000000000001, -36.0
0.1, 0.7000000000000001, 42.0
0.1, 0.7000000000000001, -200.0
0.1, 0.7000000000000001, 3.0
0.1, 0.7500000000000001, -1449.0
0.1, 0.7500000000000001, -519.0
0.1, 0.7500000000000001, -463.0
0.1, 0.7500000000000001, -766.0
0.1, 0.7500000000000001, -525.0
0.1, 0.7500000000000001, -262.0
0.1, 0.7500000000000001, -621.0
0.1, 0.7500000000000001, -208.0
0.1, 0.7500000000000001, -268.0
0.1, 0.7500000000000001, -88.0
0.1, 0.7500000000000001, -522.0
0.1, 0.7500000000000001, -279.0
0.1, 0.7500000000000001, -37.0
0.1, 0.7500000000000001, -106.0
0.1, 0.7500000000000001, -276.0
0.1, 0.7500000000000001, 14.0
0.1, 0.7500000000000001, -164.0
0.1, 0.7500000000000001, -360.0
0.1, 0.7500000000000001, -112.0
0.1, 0.7500000000000001, -187.0
0.1, 0.7500000000000001, -138.0
0.1, 0.7500000000000001, -355.0
0.1, 0.7500000000000001, -115.0
0.1, 0.7500000000000001, -193.0
0.1, 0.7500000000000001, -496.0
0.1, 0.7500000000000001, -334.0
0.1, 0.7500000000000001, -145.0
0.1, 0.7500000000000001, -246.0
0.1, 0.7500000000000001, -158.0
0.1, 0.7500000000000001, -182.0
0.1, 0.7500000000000001, -1019.0
0.1, 0.7500000000000001, -495.0
0.1, 0.7500000000000001, -112.0
0.1, 0.7500000000000001, -276.0
0.1, 0.7500000000000001, -105.0
0.1, 0.7500000000000001, -30.0
0.1, 0.7500000000000001, -333.0
0.1, 0.7500000000000001, -16.0
0.1, 0.7500000000000001, -203.0
0.1, 0.7500000000000001, -54.0
0.1, 0.7500000000000001, 21.0
0.1, 0.7500000000000001, -103.0
0.1, 0.7500000000000001, -38.0
0.1, 0.7500000000000001, -66.0
0.1, 0.7500000000000001, -290.0
0.1, 0.7500000000000001, -408.0
0.1, 0.7500000000000001, -56.0
0.1, 0.7500000000000001, -337.0
0.1, 0.7500000000000001, -425.0
0.1, 0.7500000000000001, -26.0
0.1, 0.7500000000000001, -16.0
0.1, 0.7500000000000001, -100.0
0.1, 0.7500000000000001, -629.0
0.1, 0.7500000000000001, -223.0
0.1, 0.7500000000000001, -34.0
0.1, 0.7500000000000001, -119.0
0.1, 0.7500000000000001, -104.0
0.1, 0.7500000000000001, -716.0
0.1, 0.7500000000000001, -137.0
0.1, 0.7500000000000001, 2.0
0.1, 0.7500000000000001, -65.0
0.1, 0.7500000000000001, -28.0
0.1, 0.7500000000000001, -15.0
0.1, 0.7500000000000001, -124.0
0.1, 0.7500000000000001, -82.0
0.1, 0.7500000000000001, -15.0
0.1, 0.7500000000000001, -4.0
0.1, 0.7500000000000001, 20.0
0.1, 0.7500000000000001, 29.0
0.1, 0.7500000000000001, 47.0
0.1, 0.7500000000000001, -32.0
0.1, 0.7500000000000001, -23.0
0.1, 0.7500000000000001, -85.0
0.1, 0.7500000000000001, 27.0
0.1, 0.7500000000000001, -19.0
0.1, 0.7500000000000001, -5.0
0.1, 0.7500000000000001, 12.0
0.1, 0.7500000000000001, 46.0
0.1, 0.7500000000000001, -27.0
0.1, 0.7500000000000001, -11.0
0.1, 0.7500000000000001, 6.0
0.1, 0.7500000000000001, -15.0
0.1, 0.7500000000000001, -43.0
0.1, 0.7500000000000001, 27.0
0.1, 0.7500000000000001, 6.0
0.1, 0.7500000000000001, -12.0
0.1, 0.7500000000000001, 51.0
0.1, 0.7500000000000001, -96.0
0.1, 0.7500000000000001, -30.0
0.1, 0.7500000000000001, -202.0
0.1, 0.7500000000000001, 45.0
0.1, 0.7500000000000001, -45.0
0.1, 0.7500000000000001, -4.0
0.1, 0.7500000000000001, -57.0
0.1, 0.7500000000000001, -8.0
0.1, 0.7500000000000001, -147.0
0.1, 0.7500000000000001, -147.0
0.1, 0.7500000000000001, -28.0
0.1, 0.7500000000000001, 36.0
0.1, 0.7500000000000001, -5.0
0.1, 0.8000000000000002, -1904.0
0.1, 0.8000000000000002, -126.0
0.1, 0.8000000000000002, -473.0
0.1, 0.8000000000000002, -1140.0
0.1, 0.8000000000000002, -295.0
0.1, 0.8000000000000002, -762.0
0.1, 0.8000000000000002, -820.0
0.1, 0.8000000000000002, -517.0
0.1, 0.8000000000000002, -407.0
0.1, 0.8000000000000002, -401.0
0.1, 0.8000000000000002, -35.0
0.1, 0.8000000000000002, -452.0
0.1, 0.8000000000000002, -235.0
0.1, 0.8000000000000002, -432.0
0.1, 0.8000000000000002, -471.0
0.1, 0.8000000000000002, -526.0
0.1, 0.8000000000000002, -11.0
0.1, 0.8000000000000002, -113.0
0.1, 0.8000000000000002, -70.0
0.1, 0.8000000000000002, -182.0
0.1, 0.8000000000000002, -141.0
0.1, 0.8000000000000002, -117.0
0.1, 0.8000000000000002, -96.0
0.1, 0.8000000000000002, -14.0
0.1, 0.8000000000000002, -278.0
0.1, 0.8000000000000002, -31.0
0.1, 0.8000000000000002, -566.0
0.1, 0.8000000000000002, -162.0
0.1, 0.8000000000000002, -48.0
0.1, 0.8000000000000002, -167.0
0.1, 0.8000000000000002, -122.0
0.1, 0.8000000000000002, -66.0
0.1, 0.8000000000000002, -427.0
0.1, 0.8000000000000002, -125.0
0.1, 0.8000000000000002, -932.0
0.1, 0.8000000000000002, 29.0
0.1, 0.8000000000000002, -24.0
0.1, 0.8000000000000002, -611.0
0.1, 0.8000000000000002, -71.0
0.1, 0.8000000000000002, -371.0
0.1, 0.8000000000000002, 15.0
0.1, 0.8000000000000002, -62.0
0.1, 0.8000000000000002, -178.0
0.1, 0.8000000000000002, -9.0
0.1, 0.8000000000000002, -328.0
0.1, 0.8000000000000002, -10.0
0.1, 0.8000000000000002, -35.0
0.1, 0.8000000000000002, 8.0
0.1, 0.8000000000000002, -156.0
0.1, 0.8000000000000002, -5.0
0.1, 0.8000000000000002, 2.0
0.1, 0.8000000000000002, -86.0
0.1, 0.8000000000000002, -81.0
0.1, 0.8000000000000002, -47.0
0.1, 0.8000000000000002, -53.0
0.1, 0.8000000000000002, -138.0
0.1, 0.8000000000000002, -48.0
0.1, 0.8000000000000002, -102.0
0.1, 0.8000000000000002, 10.0
0.1, 0.8000000000000002, -2.0
0.1, 0.8000000000000002, -127.0
0.1, 0.8000000000000002, -129.0
0.1, 0.8000000000000002, -48.0
0.1, 0.8000000000000002, -299.0
0.1, 0.8000000000000002, -2.0
0.1, 0.8000000000000002, 8.0
0.1, 0.8000000000000002, 17.0
0.1, 0.8000000000000002, -52.0
0.1, 0.8000000000000002, -11.0
0.1, 0.8000000000000002, -119.0
0.1, 0.8000000000000002, -34.0
0.1, 0.8000000000000002, -39.0
0.1, 0.8000000000000002, -533.0
0.1, 0.8000000000000002, -15.0
0.1, 0.8000000000000002, 19.0
0.1, 0.8000000000000002, -38.0
0.1, 0.8000000000000002, 24.0
0.1, 0.8000000000000002, -28.0
0.1, 0.8000000000000002, -26.0
0.1, 0.8000000000000002, -105.0
0.1, 0.8000000000000002, -73.0
0.1, 0.8000000000000002, -35.0
0.1, 0.8000000000000002, -37.0
0.1, 0.8000000000000002, 21.0
0.1, 0.8000000000000002, -6.0
0.1, 0.8000000000000002, -109.0
0.1, 0.8000000000000002, -56.0
0.1, 0.8000000000000002, 7.0
0.1, 0.8000000000000002, -58.0
0.1, 0.8000000000000002, 38.0
0.1, 0.8000000000000002, 38.0
0.1, 0.8000000000000002, -55.0
0.1, 0.8000000000000002, 16.0
0.1, 0.8000000000000002, -5.0
0.1, 0.8000000000000002, -26.0
0.1, 0.8000000000000002, -72.0
0.1, 0.8000000000000002, 42.0
0.1, 0.8000000000000002, 30.0
0.1, 0.8000000000000002, -74.0
0.1, 0.8000000000000002, -27.0
0.1, 0.8500000000000002, -1113.0
0.1, 0.8500000000000002, -808.0
0.1, 0.8500000000000002, -410.0
0.1, 0.8500000000000002, -2482.0
0.1, 0.8500000000000002, -227.0
0.1, 0.8500000000000002, -577.0
0.1, 0.8500000000000002, -276.0
0.1, 0.8500000000000002, -138.0
0.1, 0.8500000000000002, -484.0
0.1, 0.8500000000000002, -64.0
0.1, 0.8500000000000002, -292.0
0.1, 0.8500000000000002, -192.0
0.1, 0.8500000000000002, -410.0
0.1, 0.8500000000000002, -110.0
0.1, 0.8500000000000002, -509.0
0.1, 0.8500000000000002, -629.0
0.1, 0.8500000000000002, -230.0
0.1, 0.8500000000000002, -106.0
0.1, 0.8500000000000002, 23.0
0.1, 0.8500000000000002, -156.0
0.1, 0.8500000000000002, -812.0
0.1, 0.8500000000000002, -336.0
0.1, 0.8500000000000002, -185.0
0.1, 0.8500000000000002, -364.0
0.1, 0.8500000000000002, -192.0
0.1, 0.8500000000000002, -1141.0
0.1, 0.8500000000000002, -18.0
0.1, 0.8500000000000002, -214.0
0.1, 0.8500000000000002, -130.0
0.1, 0.8500000000000002, -178.0
0.1, 0.8500000000000002, -33.0
0.1, 0.8500000000000002, -38.0
0.1, 0.8500000000000002, -389.0
0.1, 0.8500000000000002, -92.0
0.1, 0.8500000000000002, -146.0
0.1, 0.8500000000000002, 42.0
0.1, 0.8500000000000002, -28.0
0.1, 0.8500000000000002, -149.0
0.1, 0.8500000000000002, -18.0
0.1, 0.8500000000000002, -110.0
0.1, 0.8500000000000002, -130.0
0.1, 0.8500000000000002, -37.0
0.1, 0.8500000000000002, -127.0
0.1, 0.8500000000000002, -525.0
0.1, 0.8500000000000002, -514.0
0.1, 0.8500000000000002, -42.0
0.1, 0.8500000000000002, -104.0
0.1, 0.8500000000000002, -197.0
0.1, 0.8500000000000002, -235.0
0.1, 0.8500000000000002, -17.0
0.1, 0.8500000000000002, -85.0
0.1, 0.8500000000000002, -9.0
0.1, 0.8500000000000002, -97.0
0.1, 0.8500000000000002, 29.0
0.1, 0.8500000000000002, -2.0
0.1, 0.8500000000000002, -96.0
0.1, 0.8500000000000002, 6.0
0.1, 0.8500000000000002, -46.0
0.1, 0.8500000000000002, -31.0
0.1, 0.8500000000000002, 32.0
0.1, 0.8500000000000002, -136.0
0.1, 0.8500000000000002, -20.0
0.1, 0.8500000000000002, -83.0
0.1, 0.8500000000000002, -258.0
0.1, 0.8500000000000002, -37.0
0.1, 0.8500000000000002, 32.0
0.1, 0.8500000000000002, -209.0
0.1, 0.8500000000000002, 15.0
0.1, 0.8500000000000002, 26.0
0.1, 0.8500000000000002, -231.0
0.1, 0.8500000000000002, -25.0
0.1, 0.8500000000000002, 25.0
0.1, 0.8500000000000002, -11.0
0.1, 0.8500000000000002, -339.0
0.1, 0.8500000000000002, 2.0
0.1, 0.8500000000000002, -15.0
0.1, 0.8500000000000002, -19.0
0.1, 0.8500000000000002, -35.0
0.1, 0.8500000000000002, -34.0
0.1, 0.8500000000000002, -291.0
0.1, 0.8500000000000002, 36.0
0.1, 0.8500000000000002, 23.0
0.1, 0.8500000000000002, -29.0
0.1, 0.8500000000000002, 42.0
0.1, 0.8500000000000002, 35.0
0.1, 0.8500000000000002, 5.0
0.1, 0.8500000000000002, 34.0
0.1, 0.8500000000000002, -40.0
0.1, 0.8500000000000002, 1.0
0.1, 0.8500000000000002, -11.0
0.1, 0.8500000000000002, -81.0
0.1, 0.8500000000000002, 51.0
0.1, 0.8500000000000002, -20.0
0.1, 0.8500000000000002, 6.0
0.1, 0.8500000000000002, 32.0
0.1, 0.8500000000000002, -95.0
0.1, 0.8500000000000002, -229.0
0.1, 0.8500000000000002, 14.0
0.1, 0.8500000000000002, 14.0
0.1, 0.8500000000000002, -24.0
0.1, 0.9000000000000002, -396.0
0.1, 0.9000000000000002, -270.0
0.1, 0.9000000000000002, -226.0
0.1, 0.9000000000000002, -598.0
0.1, 0.9000000000000002, -63.0
0.1, 0.9000000000000002, -170.0
0.1, 0.9000000000000002, -140.0
0.1, 0.9000000000000002, -41.0
0.1, 0.9000000000000002, -270.0
0.1, 0.9000000000000002, -121.0
0.1, 0.9000000000000002, -14.0
0.1, 0.9000000000000002, -97.0
0.1, 0.9000000000000002, -101.0
0.1, 0.9000000000000002, -151.0
0.1, 0.9000000000000002, -82.0
0.1, 0.9000000000000002, -118.0
0.1, 0.9000000000000002, -127.0
0.1, 0.9000000000000002, -151.0
0.1, 0.9000000000000002, -191.0
0.1, 0.9000000000000002, -124.0
0.1, 0.9000000000000002, -24.0
0.1, 0.9000000000000002, -63.0
0.1, 0.9000000000000002, -86.0
0.1, 0.9000000000000002, -30.0
0.1, 0.9000000000000002, -118.0
0.1, 0.9000000000000002, -727.0
0.1, 0.9000000000000002, -91.0
0.1, 0.9000000000000002, -32.0
0.1, 0.9000000000000002, -73.0
0.1, 0.9000000000000002, -192.0
0.1, 0.9000000000000002, -325.0
0.1, 0.9000000000000002, -84.0
0.1, 0.9000000000000002, -113.0
0.1, 0.9000000000000002, -522.0
0.1, 0.9000000000000002, -27.0
0.1, 0.9000000000000002, -31.0
0.1, 0.9000000000000002, -92.0
0.1, 0.9000000000000002, -16.0
0.1, 0.9000000000000002, -79.0
0.1, 0.9000000000000002, -280.0
0.1, 0.9000000000000002, -72.0
0.1, 0.9000000000000002, 1.0
0.1, 0.9000000000000002, 35.0
0.1, 0.9000000000000002, -67.0
0.1, 0.9000000000000002, -45.0
0.1, 0.9000000000000002, -31.0
